user_id,archetype,signup_date,assigned_professor,timer_experiment,question_experiment,notification_experiment,total_events,last_active_date,total_sessions,avg_session_duration_sec,funnel_max_stage,days_active,quiz_attempts,quiz_pass_rate
u_00709,power_user,2025-01-09,prof_013,timer,3_questions,notification,457,2025-04-02,75,57018.746666666666,7,80,55.0,0.9636363636363636
u_00710,power_user,2025-01-02,prof_018,no_timer,3_questions,no_notification,423,2025-03-31,73,47161.890410958906,7,77,52.0,0.75
u_00711,power_user,2025-01-10,prof_008,no_timer,5_questions,no_notification,341,2025-03-31,58,47817.637931034486,7,65,41.0,0.9024390243902439
u_00712,power_user,2025-01-11,prof_003,no_timer,3_questions,notification,483,2025-04-01,78,58444.282051282054,7,79,63.0,0.873015873015873
u_00713,power_user,2025-01-07,prof_006,timer,3_questions,no_notification,400,2025-03-31,68,50662.69117647059,7,75,47.0,0.9574468085106383
u_00714,power_user,2025-01-01,prof_003,no_timer,5_questions,no_notification,336,2025-03-31,69,35700.86956521739,7,74,37.0,0.8918918918918919
u_00715,power_user,2025-01-10,prof_011,timer,5_questions,notification,360,2025-04-01,71,50179.126760563384,7,73,41.0,0.926829268292683
u_00716,power_user,2025-01-14,prof_012,timer,5_questions,no_notification,258,2025-03-28,54,44032.61111111111,7,61,27.0,0.9259259259259259
u_00717,power_user,2025-01-13,prof_020,timer,5_questions,no_notification,299,2025-04-02,60,50476.63333333333,7,65,33.0,0.8787878787878788
u_00718,power_user,2025-01-03,prof_019,no_timer,3_questions,notification,488,2025-04-01,79,50372.70886075949,7,85,62.0,0.9193548387096774
u_00719,power_user,2025-01-13,prof_005,timer,5_questions,notification,389,2025-03-31,71,52827.25352112676,7,73,45.0,0.9333333333333333
u_00720,power_user,2025-01-02,prof_008,no_timer,3_questions,no_notification,428,2025-04-02,75,54090.28,7,80,50.0,0.94
u_00721,power_user,2025-01-13,prof_001,no_timer,5_questions,notification,339,2025-04-02,73,34855.808219178085,7,74,39.0,0.7948717948717948
u_00722,power_user,2025-01-03,prof_007,timer,5_questions,no_notification,297,2025-04-01,54,69834.46296296296,7,64,36.0,0.9722222222222222
u_00723,power_user,2025-01-09,prof_002,timer,5_questions,notification,377,2025-03-31,73,45158.931506849316,7,79,41.0,0.975609756097561
u_00724,power_user,2025-01-11,prof_002,timer,5_questions,no_notification,355,2025-03-30,68,49021.26470588235,7,71,40.0,0.95
u_00725,power_user,2025-01-10,prof_015,timer,3_questions,notification,337,2025-03-31,74,44153.14864864865,7,75,34.0,1.0
u_00726,power_user,2025-01-05,prof_013,timer,3_questions,no_notification,415,2025-03-31,70,54209.74285714285,7,77,53.0,0.8679245283018868
u_00727,power_user,2025-01-04,prof_005,timer,5_questions,no_notification,385,2025-03-31,77,50557.844155844155,7,81,42.0,0.9523809523809523
u_00728,power_user,2025-01-14,prof_011,no_timer,5_questions,no_notification,319,2025-03-31,61,35634.42622950819,7,64,37.0,0.7837837837837838
u_00729,power_user,2025-01-05,prof_015,no_timer,3_questions,notification,473,2025-04-01,79,49037.92405063291,7,83,61.0,0.7213114754098361
u_00730,power_user,2025-01-08,prof_007,timer,3_questions,notification,454,2025-04-02,75,57444.76,7,80,57.0,0.9649122807017544
u_00731,power_user,2025-01-11,prof_004,timer,5_questions,no_notification,400,2025-04-01,65,71967.98461538462,7,74,50.0,0.98
u_00732,power_user,2025-01-02,prof_011,no_timer,3_questions,no_notification,382,2025-04-02,62,61913.145161290326,7,71,49.0,0.9183673469387755
u_00733,power_user,2025-01-06,prof_007,no_timer,5_questions,no_notification,338,2025-03-28,70,37355.614285714284,7,76,37.0,0.918918918918919
u_00734,power_user,2025-01-10,prof_009,timer,3_questions,notification,396,2025-04-01,63,63436.1746031746,7,74,51.0,0.9607843137254902
u_00735,power_user,2025-01-04,prof_010,timer,3_questions,no_notification,437,2025-04-02,72,63167.583333333336,7,79,54.0,0.9814814814814815
u_00736,power_user,2025-01-06,prof_005,timer,3_questions,no_notification,383,2025-04-01,71,49755.535211267605,7,79,42.0,0.9761904761904762
u_00737,power_user,2025-01-13,prof_013,timer,5_questions,no_notification,318,2025-04-01,61,45350.37704918033,7,65,36.0,1.0
u_00738,power_user,2025-01-08,prof_006,timer,5_questions,no_notification,320,2025-03-30,61,44811.96721311475,7,68,36.0,0.8888888888888888
u_00739,power_user,2025-01-04,prof_018,timer,3_questions,no_notification,347,2025-03-30,57,65485.491228070176,7,66,44.0,0.9318181818181818
u_00740,power_user,2025-01-06,prof_004,timer,3_questions,notification,436,2025-04-01,75,52742.8,7,80,51.0,0.9215686274509803
u_00741,power_user,2025-01-14,prof_002,timer,3_questions,notification,389,2025-04-01,65,63363.50769230769,7,72,47.0,0.9148936170212766
u_00742,power_user,2025-01-07,prof_013,no_timer,3_questions,no_notification,329,2025-03-31,56,49364.69642857143,7,66,39.0,0.7948717948717948
u_00743,power_user,2025-01-04,prof_003,timer,3_questions,notification,475,2025-04-01,75,66369.08,7,82,63.0,0.8888888888888888
u_00744,power_user,2025-01-05,prof_015,timer,3_questions,no_notification,371,2025-03-30,60,64781.21666666667,7,67,46.0,0.9782608695652174
u_00745,power_user,2025-01-11,prof_004,timer,5_questions,notification,370,2025-04-01,69,48590.30434782609,7,72,42.0,0.9523809523809523
u_00746,power_user,2025-01-05,prof_006,no_timer,5_questions,no_notification,326,2025-03-31,65,52104.307692307695,7,70,38.0,0.8947368421052632
u_00747,power_user,2025-01-07,prof_001,no_timer,5_questions,notification,443,2025-04-01,78,48856.47435897436,7,82,55.0,0.8363636363636363
u_00748,power_user,2025-01-10,prof_012,timer,3_questions,no_notification,342,2025-04-02,57,51488.19298245614,7,65,43.0,0.8837209302325582
u_00749,power_user,2025-01-08,prof_009,no_timer,3_questions,notification,452,2025-04-01,76,62781.17105263158,7,81,57.0,0.8596491228070176
u_00750,power_user,2025-01-11,prof_020,timer,5_questions,no_notification,302,2025-04-01,56,44108.19642857143,7,63,37.0,0.8918918918918919
u_00751,regular_user,2025-01-03,prof_014,no_timer,3_questions,notification,156,2025-03-30,58,8545.189655172413,7,60,10.0,0.5
u_00752,regular_user,2025-01-12,prof_009,no_timer,3_questions,no_notification,106,2025-03-31,29,14585.448275862069,7,31,11.0,0.45454545454545453
u_00753,regular_user,2025-01-11,prof_007,timer,3_questions,no_notification,86,2025-03-29,28,7528.928571428572,7,30,6.0,0.6666666666666666
u_00754,regular_user,2025-01-12,prof_012,no_timer,5_questions,no_notification,75,2025-03-29,27,19094.185185185186,7,30,4.0,1.0
u_00755,regular_user,2025-01-11,prof_019,no_timer,5_questions,no_notification,149,2025-03-31,42,15179.547619047618,7,44,14.0,0.35714285714285715
u_00756,regular_user,2025-01-06,prof_006,timer,5_questions,notification,79,2025-03-27,38,6746.8421052631575,7,39,3.0,0.6666666666666666
u_00757,regular_user,2025-01-08,prof_001,no_timer,3_questions,no_notification,96,2025-03-31,32,20838.125,7,33,8.0,0.75
u_00758,regular_user,2025-01-12,prof_017,no_timer,3_questions,notification,108,2025-03-31,42,1327.8333333333333,6,42,8.0,0.125
u_00759,regular_user,2025-01-06,prof_004,timer,3_questions,no_notification,117,2025-03-28,35,12581.885714285714,7,37,9.0,0.6666666666666666
u_00760,regular_user,2025-01-12,prof_018,timer,3_questions,no_notification,86,2025-03-30,30,15677.933333333332,7,31,7.0,0.7142857142857143
u_00761,regular_user,2025-01-06,prof_012,timer,3_questions,notification,155,2025-03-30,39,16124.76923076923,7,44,16.0,0.5625
u_00762,regular_user,2025-01-14,prof_019,no_timer,5_questions,notification,68,2025-03-27,29,4450.758620689655,7,30,4.0,0.75
u_00763,regular_user,2025-01-05,prof_012,timer,3_questions,no_notification,154,2025-03-31,52,11760.48076923077,7,55,11.0,0.7272727272727273
u_00764,regular_user,2025-01-02,prof_018,no_timer,3_questions,no_notification,130,2025-03-31,37,17280.216216216217,7,42,13.0,0.7692307692307693
u_00765,regular_user,2025-01-02,prof_002,timer,3_questions,notification,111,2025-03-26,40,15389.05,7,43,8.0,0.75
u_00766,regular_user,2025-01-02,prof_020,timer,3_questions,no_notification,102,2025-03-25,31,27448.612903225807,7,36,8.0,0.875
u_00767,regular_user,2025-01-07,prof_001,no_timer,3_questions,notification,169,2025-03-31,52,9198.634615384615,7,55,13.0,0.46153846153846156
u_00768,regular_user,2025-01-03,prof_011,timer,5_questions,notification,108,2025-03-27,43,6047.418604651163,7,44,7.0,0.8571428571428571
u_00769,regular_user,2025-01-09,prof_001,timer,3_questions,notification,68,2025-03-29,21,20262.428571428572,7,25,6.0,0.6666666666666666
u_00770,regular_user,2025-01-11,prof_017,no_timer,3_questions,no_notification,140,2025-03-30,45,13605.777777777777,7,48,11.0,0.7272727272727273
u_00771,regular_user,2025-01-07,prof_013,timer,5_questions,no_notification,108,2025-04-01,29,45569.206896551725,7,36,10.0,1.0
u_00772,regular_user,2025-01-12,prof_011,timer,3_questions,no_notification,107,2025-03-27,32,26454.03125,7,36,10.0,0.8
u_00773,regular_user,2025-01-01,prof_016,no_timer,3_questions,no_notification,110,2025-03-29,40,11360.6,7,40,9.0,0.6666666666666666
u_00774,regular_user,2025-01-03,prof_008,timer,5_questions,no_notification,162,2025-03-27,46,21731.217391304348,7,51,15.0,0.8
u_00775,regular_user,2025-01-01,prof_010,timer,3_questions,notification,137,2025-03-28,46,8372.152173913044,7,48,10.0,0.6
u_00776,regular_user,2025-01-06,prof_019,no_timer,3_questions,notification,160,2025-03-29,47,20538.893617021276,7,51,16.0,0.625
u_00777,regular_user,2025-01-05,prof_020,no_timer,3_questions,notification,148,2025-03-31,46,7698.586956521739,7,50,13.0,0.38461538461538464
u_00778,regular_user,2025-01-12,prof_016,timer,5_questions,notification,181,2025-03-30,50,27610.16,7,53,18.0,0.6666666666666666
u_00779,regular_user,2025-01-06,prof_008,no_timer,5_questions,notification,50,2025-04-01,20,12218.7,7,23,3.0,1.0
u_00780,regular_user,2025-01-12,prof_003,no_timer,5_questions,notification,132,2025-03-31,44,9772.522727272728,7,47,11.0,0.36363636363636365
u_00781,regular_user,2025-01-05,prof_009,timer,3_questions,notification,99,2025-03-23,32,14369.125,7,35,8.0,0.875
u_00782,regular_user,2025-01-13,prof_012,no_timer,3_questions,notification,120,2025-03-30,37,13895.864864864865,7,39,10.0,0.5
u_00783,regular_user,2025-01-06,prof_002,no_timer,5_questions,no_notification,72,2025-03-24,16,17451.0,7,18,9.0,0.4444444444444444
u_00784,regular_user,2025-01-04,prof_006,no_timer,5_questions,no_notification,103,2025-03-31,35,4184.828571428571,7,36,7.0,0.2857142857142857
u_00785,regular_user,2025-01-13,prof_012,no_timer,3_questions,no_notification,99,2025-03-25,31,5512.354838709677,7,32,8.0,0.5
u_00786,regular_user,2025-01-10,prof_019,timer,3_questions,no_notification,88,2025-03-31,29,12374.137931034482,7,29,6.0,0.8333333333333334
u_00787,regular_user,2025-01-10,prof_003,timer,5_questions,notification,113,2025-03-29,42,8832.595238095239,7,43,7.0,0.42857142857142855
u_00788,regular_user,2025-01-09,prof_011,no_timer,3_questions,notification,115,2025-03-31,35,15391.114285714286,7,40,12.0,0.5833333333333334
u_00789,regular_user,2025-01-12,prof_011,timer,5_questions,notification,105,2025-03-28,37,16803.405405405407,7,39,9.0,0.7777777777777778
u_00790,regular_user,2025-01-12,prof_003,timer,5_questions,no_notification,96,2025-04-02,35,11876.314285714287,7,37,6.0,1.0
u_00791,regular_user,2025-01-07,prof_001,no_timer,3_questions,no_notification,100,2025-03-30,34,8480.382352941177,7,37,7.0,0.5714285714285714
u_00792,regular_user,2025-01-07,prof_006,timer,3_questions,no_notification,74,2025-03-31,29,7614.551724137931,7,31,5.0,0.4
u_00793,regular_user,2025-01-09,prof_007,timer,5_questions,no_notification,97,2025-03-28,36,11146.777777777777,7,39,6.0,0.6666666666666666
u_00794,regular_user,2025-01-14,prof_010,no_timer,3_questions,notification,101,2025-03-31,32,14800.4375,7,32,6.0,0.8333333333333334
u_00795,regular_user,2025-01-07,prof_002,no_timer,5_questions,notification,147,2025-03-31,48,12151.75,7,50,11.0,0.5454545454545454
u_00796,regular_user,2025-01-12,prof_002,no_timer,3_questions,no_notification,97,2025-03-28,42,5875.785714285715,7,43,5.0,0.8
u_00797,regular_user,2025-01-13,prof_003,no_timer,5_questions,notification,145,2025-03-31,43,20668.04651162791,7,47,14.0,0.5714285714285714
u_00798,regular_user,2025-01-14,prof_004,timer,3_questions,notification,148,2025-03-30,39,26136.153846153848,7,44,15.0,0.8
u_00799,regular_user,2025-01-12,prof_010,timer,5_questions,notification,192,2025-03-28,48,31730.8125,7,53,18.0,0.8333333333333334
u_00800,regular_user,2025-01-09,prof_010,no_timer,5_questions,no_notification,91,2025-03-30,32,14179.875,7,37,8.0,0.625
u_00801,regular_user,2025-01-07,prof_009,timer,5_questions,notification,127,2025-03-30,47,8263.702127659575,7,48,8.0,0.5
u_00802,regular_user,2025-01-05,prof_012,no_timer,5_questions,notification,151,2025-03-31,55,14052.763636363636,7,58,12.0,0.6666666666666666
u_00803,regular_user,2025-01-03,prof_015,timer,5_questions,no_notification,117,2025-03-31,36,22924.666666666668,7,40,10.0,0.7
u_00804,regular_user,2025-01-11,prof_015,no_timer,3_questions,no_notification,101,2025-03-28,41,3907.0,7,43,6.0,0.6666666666666666
u_00805,regular_user,2025-01-10,prof_019,timer,3_questions,notification,120,2025-03-31,33,17314.18181818182,7,36,13.0,0.46153846153846156
u_00806,regular_user,2025-01-06,prof_003,no_timer,5_questions,notification,117,2025-03-31,45,5905.644444444444,7,48,8.0,0.5
u_00807,regular_user,2025-01-02,prof_018,timer,5_questions,no_notification,80,2025-03-31,30,9041.333333333334,7,31,5.0,0.8
u_00808,regular_user,2025-01-11,prof_018,no_timer,3_questions,no_notification,141,2025-03-31,41,17076.39024390244,7,45,13.0,0.6923076923076923
u_00809,regular_user,2025-01-08,prof_010,timer,5_questions,notification,94,2025-03-30,35,23590.457142857143,7,39,8.0,0.875
u_00810,regular_user,2025-01-09,prof_017,timer,3_questions,no_notification,127,2025-03-31,38,24239.92105263158,7,43,12.0,0.8333333333333334
u_00811,regular_user,2025-01-03,prof_006,timer,3_questions,notification,126,2025-03-26,36,19222.5,7,38,9.0,0.6666666666666666
u_00812,regular_user,2025-01-01,prof_005,timer,5_questions,notification,114,2025-03-31,37,16348.162162162162,7,42,11.0,0.6363636363636364
u_00813,regular_user,2025-01-13,prof_014,timer,3_questions,no_notification,176,2025-03-28,48,18180.354166666668,7,51,16.0,0.75
u_00814,regular_user,2025-01-10,prof_011,timer,3_questions,no_notification,94,2025-03-30,24,17687.5,7,27,9.0,0.5555555555555556
u_00815,regular_user,2025-01-09,prof_018,no_timer,5_questions,no_notification,73,2025-03-29,21,18649.0,7,25,7.0,0.8571428571428571
u_00816,regular_user,2025-01-10,prof_017,no_timer,3_questions,no_notification,127,2025-03-29,41,13504.951219512195,7,44,9.0,0.6666666666666666
u_00817,regular_user,2025-01-13,prof_004,no_timer,3_questions,notification,104,2025-03-27,35,15337.514285714286,7,35,7.0,0.7142857142857143
u_00818,regular_user,2025-01-09,prof_019,timer,3_questions,notification,105,2025-03-31,43,11701.767441860466,7,45,6.0,1.0
u_00819,regular_user,2025-01-09,prof_010,no_timer,5_questions,no_notification,73,2025-03-30,21,15692.047619047618,7,24,7.0,0.7142857142857143
u_00820,regular_user,2025-01-08,prof_013,no_timer,5_questions,notification,57,2025-03-30,29,2585.5172413793102,7,30,3.0,0.3333333333333333
u_00821,regular_user,2025-01-07,prof_006,no_timer,5_questions,notification,112,2025-03-26,39,9164.641025641025,7,41,9.0,0.5555555555555556
u_00822,regular_user,2025-01-10,prof_020,no_timer,3_questions,no_notification,136,2025-03-30,31,21023.032258064515,7,35,15.0,0.4666666666666667
u_00823,regular_user,2025-01-04,prof_011,timer,3_questions,no_notification,133,2025-03-27,35,5229.228571428572,7,36,13.0,0.3076923076923077
u_00824,regular_user,2025-01-14,prof_009,no_timer,3_questions,no_notification,124,2025-03-31,36,23347.722222222223,7,41,13.0,0.6153846153846154
u_00825,regular_user,2025-01-07,prof_010,no_timer,5_questions,no_notification,90,2025-03-28,30,5223.633333333333,7,31,6.0,0.6666666666666666
u_00826,regular_user,2025-01-14,prof_004,timer,3_questions,no_notification,72,2025-03-30,20,21070.45,7,24,8.0,0.5
u_00827,regular_user,2025-01-08,prof_015,no_timer,5_questions,no_notification,56,2025-03-27,26,5922.7307692307695,7,26,3.0,0.3333333333333333
u_00828,regular_user,2025-01-13,prof_020,timer,3_questions,no_notification,91,2025-03-28,30,11849.633333333333,7,32,6.0,0.8333333333333334
u_00829,regular_user,2025-01-13,prof_007,no_timer,5_questions,no_notification,64,2025-03-31,29,116.03448275862068,5,30,1.0,0.0
u_00830,regular_user,2025-01-03,prof_002,timer,3_questions,no_notification,84,2025-03-30,28,6740.642857142857,7,30,5.0,0.6
u_00831,regular_user,2025-01-06,prof_017,no_timer,3_questions,notification,164,2025-03-31,44,30571.863636363636,7,47,16.0,0.75
u_00832,regular_user,2025-01-09,prof_006,timer,3_questions,notification,152,2025-03-31,43,13562.255813953489,7,46,13.0,0.46153846153846156
u_00833,regular_user,2025-01-03,prof_008,timer,5_questions,notification,146,2025-03-31,43,23579.04651162791,7,48,13.0,0.9230769230769231
u_00834,regular_user,2025-01-11,prof_012,timer,5_questions,no_notification,116,2025-03-31,34,25574.617647058825,7,38,12.0,0.8333333333333334
u_00835,regular_user,2025-01-10,prof_015,no_timer,3_questions,notification,105,2025-03-29,30,20604.333333333332,7,34,9.0,0.7777777777777778
u_00836,regular_user,2025-01-01,prof_008,no_timer,5_questions,no_notification,125,2025-03-30,46,12005.391304347826,7,50,9.0,0.7777777777777778
u_00837,regular_user,2025-01-14,prof_006,no_timer,5_questions,no_notification,65,2025-03-31,29,4077.655172413793,7,31,3.0,0.6666666666666666
u_00838,regular_user,2025-01-01,prof_006,no_timer,3_questions,no_notification,102,2025-03-31,33,13593.515151515152,7,34,9.0,0.4444444444444444
u_00839,regular_user,2025-01-02,prof_001,no_timer,3_questions,notification,159,2025-03-31,46,11232.804347826086,7,48,13.0,0.46153846153846156
u_00840,regular_user,2025-01-13,prof_019,timer,3_questions,notification,124,2025-03-28,42,15041.57142857143,7,45,10.0,0.6
u_00841,regular_user,2025-01-14,prof_007,no_timer,5_questions,notification,94,2025-03-31,29,7055.586206896552,7,31,8.0,0.25
